"","match_ID","compound_name","elem_formula","LOBdbase_mz","peakgroup_mz","LOBdbase_ppm_match","peakgroup_rt","peakgroup_mzmin","peakgroup_mzmax","peakgroup_rtmin","peakgroup_rtmax","cultures","QC","Marchetti_diatom_culture_extract_A_act_1_QE002909","Marchetti_diatom_culture_extract_A_act_2_QE002910","Marchetti_diatom_culture_extract_Ch_sp_DNA_QE002911","Marchetti_diatom_culture_extract_F_cyl_1_QE002907","Marchetti_diatom_culture_extract_F_cyl_1_QE002908","Marchetti_diatom_culture_extract_Thalass_1_QE002905","Marchetti_diatom_culture_extract_Thalass_2_QE002906","QC_QE002903","QC_QE002915","xcms_peakgroup","CAMERA_pseudospectrum","LOBdbase_frag_ID","LOBdbase_exact_parent_neutral_mass","lipid_class","species","major_adduct","FA_total_no_C","FA_total_no_DB","degree_oxidation","C1","C1x","C2a","C2b","C3c","C3f","C3r","C4","C5","C6a","C6b","casecodes","iso_C3r.match_ID","iso_C3f.match_ID","iso_C3c.match_ID","ms2_conf","ms2_present","neg_mode.conf","rm.flag_auto","rm.flag_manual"
"5422",1465,"MGDG 35:1","C44H82O10",788.62462507,788.62433806598,0.363929823207549,896.889406076986,788.624181236568,788.624494895392,896.750239589685,897.028572564286,2,0,0,0,0.150587529833237,0.0788536953644661,0.338324002659239,0.00847069583515696,0,0,0,11892,52,53305,770.59079948,"IP_DAG","MGDG","[M+NH4]+",35,1,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1465, 2823","1463, 1464, 1465, 1466","",NA,0,0,NA,0
"11019",1485,"PC 40:7","C48H82N1O8P1",832.58508222,832.585001887419,0.0964857321146905,899.29730529956,832.584785192056,832.586124603778,894.758542486684,901.365133772145,3,0,4.53890438115533,4.33419042755884,1.06735188091547,0.202355426439551,0.324043027838091,5.82527552090123,3.73920790859957,0,0,13993,52,38327,831.57780576,"IP_DAG","PC","[M+H]+",40,7,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1485, 1746","1484, 1485","",NA,0,1,NA,0
"11100",1488,"PG 32:4","C38H67O10P1",732.48101098,732.481186505541,-0.2396315246089,659.384853642647,732.481073767777,732.481271063539,658.8927630646,661.468532615072,3,0,1.03676707747975,0.814923650120543,74.7924031080058,0.985154297065699,5.44313160811039,23.7455774879715,20.7072857887224,0,0,9596,53,28809,714.44718539,"IP_DAG","PG","[M+NH4]+",32,4,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","1488, 2196","1488, 1491, 1492","",0,1,1,0,NA
"946",1490,"PG 40:10","C46H71O10P1",832.51231114,832.51218729587,0.14875951732877,658.748270537363,832.511997102245,832.512289979173,656.727259291851,659.20374479141,3,0,0.193754271703019,0.174404324299216,54.4131125854131,1.49827334651113,8.02365254215783,32.3635200223804,22.6118914241844,0,0,13982,53,31299,814.47848555,"IP_DAG","PG","[M+NH4]+",40,10,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","1490, 2218, 2858","1490, 1503","",NA,0,1,NA,0
"3814",1495,"DGDG 37:6","C52H86O15",968.63049833,968.632819023213,-2.39584982765177,662.25268245901,968.632755926853,968.632882119572,661.637341917567,662.868023000453,2,0,2.89299736634799,0.914585288480802,7.84248653604411,18.0967805806602,436.675331403155,0.274346243458855,0,0,0,21042,53,9852,950.59667274,"IP_DAG","DGDG","[M+NH4]+",37,6,0,1,0,0,0,1,0,1,0,0,0,0,"C1; C3c; C3r","341, 1495","","1495, 1496",NA,0,0,NA,0
"4313",1497,"SQDG 45:1","C54H102O12S1",992.7430258,992.745454478625,-2.44643232140352,658.8927630646,992.745014621219,992.74573763232,658.353524279565,661.02599602308,7,0,3.83780910176819,4.89915760998602,4.60097876934102,3.19356951365555,7.54043658993595,0.83626643246199,1.14462251891622,18197.3018825617,30846.2324886462,21983,53,49029,974.70920021,"IP_DAG","SQDG","[M+NH4]+",45,1,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,NA,0
"931",1501,"PG 39:6","C45H77O10P1",826.55926138,826.558945639082,0.381994290089425,658.748270537363,826.558632918653,826.564970289112,656.917593298079,659.384853642647,3,0,0.874989550088098,0.635168967750486,0,0.0220478442361389,1.10250250844487,8.10333583419683,4.6718514161376,0,0,13694,53,30909,808.52543579,"IP_DAG","PG","[M+NH4]+",39,6,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1501, 4719","1500, 1501, 1502","",NA,0,0,NA,0
"9914",1507,"PG 40:8","C46H75O10P1",836.5436113,836.543539132795,0.086268311370698,662.975309248421,836.543493982151,836.543572118355,661.637341917567,663.276143103526,4,0,69.9440271502578,58.5809877698643,0.493426980145682,5.17038698818506,16.4379873988971,2.88760744992235,1.89853910506278,0,0,14203,53,31239,818.50978571,"IP_DAG","PG","[M+NH4]+",40,8,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1507, 3318","1506, 1507, 1508","",NA,0,0,NA,0
"330",1511,"PC 36:6","C44H76N1O8P1",778.53813198,778.538117525232,0.0185665516787597,816.488866769883,778.537900082304,778.538289867231,815.224256202157,818.122589263245,7,0,177.029234515126,174.784950693367,48.1231110394419,63.853026924786,178.73242373181,8.440708746037,4.9909360642291,109928.97432559,0,11419,55,37302,777.53085552,"IP_DAG","PC","[M+H]+",36,6,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","1510, 1511","",16,16,1,0,NA
"4510",1514,"MGDG 28:1","C37H68O10",690.51507451,690.515109470214,-0.0506291834856368,820.977728073409,690.515067102152,690.515346724445,820.345933850678,821.931653174259,3,0,0.170754910983408,0.119436690044106,0.0122676324020599,0.418300760537128,1.38516700944722,0,0,0,0,8121,55,51805,672.48124892,"IP_DAG","MGDG","[M+NH4]+",28,1,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","1514, 1515, 1529, 1530","",NA,0,0,NA,0
"887",1532,"DGTS_DGTA 43:6","C53H91N1O7",854.68683145,854.687138942343,-0.3597719436767,1079.72074491129,854.687101732171,854.687176152515,1078.73500419218,1080.7064856304,2,0,0.0744164656239198,0.0606371835352488,0.878601036046886,0.149788948765266,0.453172644444821,2.04532256659299,1.56012340358538,0,0,15194,56,18001,853.67955499,"IP_DAG","DGTS_DGTA","[M+H]+",43,6,0,0,0,0,1,0,1,1,0,0,0,0,"C2b; C3f; C3r","1532, 3444","1532, 1560","",NA,0,0,NA,0
"347",1533,"DGTS_DGTA 33:0","C43H83N1O7",726.62423113,726.624474780596,-0.335318566887883,1079.23693836809,726.623850821129,726.62454063347,1076.49345137095,1081.64225944242,4,2,0.0795100117379598,0.0688008087726215,0.0210541064404731,0.208859597180333,0.0139863438757082,2.67899502902006,2.03030479732311,426636.1956901,364759.309139812,9401,56,15326,725.61695467,"IP_DAG","DGTS_DGTA","[M+H]+",33,0,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","1533, 1534","",NA,0,0,NA,0
"786",1558,"DGDG 38:2","C53H96O15",990.70874873,990.707843119902,0.914103260642651,1078.49628443785,990.707437950972,990.708281624966,1074.8755134979,1078.73500419218,3,0,0,0,89.6854577633499,0,5.77051815203149,24.4139722709542,18.7444921925623,0,0,21920,56,9977,972.67492314,"IP_DAG","DGDG","[M+NH4]+",38,2,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,NA,0
"1227",1565,"PG 32:3","C38H69O10P1",734.49666106,734.496876895662,-0.293855197937366,723.932586778219,734.496784103153,734.497072811457,723.3075875098,726.348008346525,6,0,34.0852711619684,31.8451153292586,28.7449430898275,7.45675225088662,25.827857346307,14.0520197358674,10.3080117062704,0,0,9675,58,28779,716.46283547,"IP_DAG","PG","[M+NH4]+",32,3,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","1565, 2451","1565, 1569, 1570","",NA,0,1,NA,0
"1723",1567,"MGDG 34:7","C43H68O10",762.51507451,762.51541201748,-0.442624010676335,726.146896777808,762.514942376683,762.517736259332,711.500611701817,738.75939563163,7,0,11.7487745412071,10.8579033898249,2.615064820392,2.75930391043334,10.1292362462901,1.24903258690956,1.32028638863898,0,0,10759,58,53205,744.48124892,"IP_DAG","MGDG","[M+NH4]+",34,7,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","1567, 1571, 1572","",NA,0,1,0,NA
"578",1584,"MGDG 38:10","C47H70O10",812.53072459,812.530564362346,0.19719580990146,725.982192766253,812.520425714948,812.533069453853,722.676143819018,736.510729562602,5,0,0,0.140563478640936,36.0991072298223,0.455103053749071,1.14493344366332,3.48488609896609,2.47926204581426,0,0,13002,58,54255,794.496899,"IP_DAG","MGDG","[M+NH4]+",38,10,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","109, 1584","","",NA,0,1,NA,0
"6712",1590,"PG 33:4","C39H69O10P1",746.49666106,746.496650191507,0.01455933214885,728.410620887626,746.496521490288,746.496778892727,728.277104012739,728.544137762514,2,0,0,0,0,1.34140141939995,4.70796520766155,0.0743184951422334,0.212597889688541,0,0,10117,58,29079,728.46283547,"IP_DAG","PG","[M+NH4]+",33,4,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1590, 5349","1589, 1590, 1591","",NA,0,1,NA,0
"830",1604,"DGTS_DGTA 30:0","C40H77N1O7",684.57728089,684.577654348113,-0.545530977538911,1058.51825976509,684.577241321075,684.577776118925,1047.57522186433,1059.36241316068,6,0,0.0961961356426323,0.0348733860391471,0.316924979823447,0.352890695081593,0.0499504878682191,27.1034041035997,20.3220123686051,202214.793206175,240230.018101098,7914,59,14701,683.57000443,"IP_DAG","DGTS_DGTA","[M+H]+",30,0,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","1592, 1604","",0,2,1,NA,0
"724",1612,"DGTS_DGTA 32:0","C42H81N1O7",712.60858105,712.608618961671,-0.0532012551120702,1055.49690893703,712.592651484376,712.608980505579,1054.24751675414,1056.2136495167,3,0,0.228268510548125,0.195002406391734,0.0355511293614299,0.155360752777771,0.0228993116891289,4.71483891584093,0.126043662601655,66978.5983639313,211594.401913074,8883,59,15101,711.60130459,"IP_DAG","DGTS_DGTA","[M+H]+",32,0,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1612, 2057","1612, 1613","",NA,0,0,NA,0
"9512",1618,"DGTS_DGTA 36:2","C46H85N1O7",764.63988121,764.640184529529,-0.396682852289536,1059.16547791627,764.639861245476,764.640507813582,1057.11367189154,1061.21728394101,2,0,0.0101286406895677,0.00429050384806075,0.290648951759116,0.0615306447531769,0,0.230151992826014,0.267782059767931,41912.4949562783,0,10858,59,16076,763.63260475,"IP_DAG","DGTS_DGTA","[M+H]+",36,2,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1618, 2117","1596, 1618","",NA,0,0,NA,0
"1923",1663,"DGDG 43:6","C58H98O15",1052.72439881,1052.72536123303,-0.914221266462029,1056.48060344747,1052.72498451048,1052.72635598026,1056.2136495167,1057.11367189154,3,0,0,0,156.002238154143,0,0,14.5091065552287,6.54049284157333,0,0,24043,59,11402,1034.69057322,"IP_DAG","DGDG","[M+NH4]+",43,6,0,1,0,0,0,1,0,1,0,0,0,0,"C1; C3c; C3r","1663, 3096","","1663, 1664",NA,0,0,NA,0
"16111",1671,"PC 24:1","C32H62N1O8P1",620.42858142,620.429289195283,-1.14078445819471,474.684133831754,620.429285631236,620.429772731398,472.068787792513,475.606517409172,3,0,0,0,0,0.249603367796355,0.494541636304773,0.27683478046451,0.185188237467686,0,0,6029,60,34852,619.42130496,"IP_DAG","PC","[M+H]+",24,1,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1671, 4974, 5567","1670, 1671, 1672","",NA,0,1,0,NA
"1235",1688,"PG 34:2","C40H75O10P1",764.5436113,764.54351018153,0.132259910961103,854.722946721257,764.54332192355,764.544320549268,849.574953485843,857.709584259051,7,2,65.417223681175,61.0766656889369,22.7689124581953,6.59645512305905,22.8811079514981,295.943896116235,252.84602266508,548574.211166991,635303.309272217,10847,63,29289,746.50978571,"IP_DAG","PG","[M+NH4]+",34,2,0,0,0,0,1,0,1,1,0,0,0,0,"C2b; C3f; C3r","1688, 3537","1688, 1761, 1762","",4,4,1,0,NA
"2720",1689,"MGDG 36:6","C45H74O10",792.56202475,792.561943523097,0.102486493942366,850.801533970375,792.561781535495,792.562308543098,849.574953485843,851.988698707144,7,0,37.5480755525005,37.1762691055957,51.3801204889715,26.2749014842856,87.5400185041841,0.980193210982311,0.678118851624921,0,0,12051,63,53655,774.52819916,"IP_DAG","MGDG","[M+NH4]+",36,6,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","1689, 1690, 1763, 1764","",0,5,1,0,NA
"16313",1700,"PC 30:1","C38H74N1O8P1",704.5224819,704.522515782451,-0.0480927886106947,860.743214500364,704.522193883151,704.522659974597,858.729734056629,861.756893397392,6,0,10.4545020041262,9.70913531848244,2.45538572628088,2.82732158919951,7.36395734199989,2.61127476188919,1.64932631347439,0,0,8598,63,35852,703.51520544,"IP_DAG","PC","[M+H]+",30,1,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","1700, 5854","1699, 1700","",0,1,1,NA,0
"1996",1701,"DGTS_DGTA 34:7","C44H71N1O7",726.53033065,726.529197524168,1.55964009281142,857.943383047012,726.529108549548,726.529286498787,857.709584259051,858.177181834973,2,0,0.0119414918024031,0.00617582515078565,0.0569474956608018,0.0402265583145507,0.162520684636989,1.03558873436907,0.747946900823837,44733.1636930879,103513.482126662,9389,63,15726,725.52305419,"IP_DAG","DGTS_DGTA","[M+H]+",34,7,0,0,0,1,0,1,1,0,0,0,0,0,"C2a; C3c; C3f","","1701, 1720","1701, 1703, 1720",NA,0,0,NA,0
"198",1702,"PG 31:0","C37H73O10P1",726.52796122,726.527974964111,-0.0189175250443852,866.369467034861,726.527922772713,726.528532613397,865.655910835096,868.43888366395,3,0,0.138026909013634,0.0716047664632001,1.02372106103359,0.343991172239799,0.911639701099209,12.8025860290209,9.22863216487905,44656.1028235369,103278.502591865,9388,63,28449,708.49413563,"IP_DAG","PG","[M+NH4]+",31,0,0,0,0,1,0,0,0,1,0,0,0,0,"C2a; C3r","1702, 1703, 3998","","",NA,0,1,0,NA
"203",1708,"PE 35:2","C40H76N1O8P1",730.53813198,730.538000432022,0.180069968187171,874.260336094429,730.53784706012,730.538179302127,872.394731633811,875.547601307087,7,0,123.92995067369,117.466981387766,14.4958678430708,13.3358687975594,36.9864705746607,9.57468490257933,6.08310290834476,1398611.93427968,0,9532,63,22457,729.53085552,"IP_DAG","PE","[M+H]+",35,2,0,0,0,0,1,0,1,0,0,0,0,0,"C2b; C3f","","1708, 1709","",0,11,0,NA,0
"2031",1709,"PC 32:2","C40H76N1O8P1",730.53813198,730.538000432022,0.180069968187171,874.260336094429,730.53784706012,730.538179302127,872.394731633811,875.547601307087,7,0,89.2323393560213,84.5788567601347,10.4373494187756,9.60212413288586,26.6310869645192,6.89398751318402,4.37997029857816,1398611.93427968,0,9532,63,36277,729.53085552,"IP_DAG","PC","[M+H]+",32,2,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","1708, 1709","",10,11,1,0,NA
"238",1714,"PG 33:1","C39H75O10P1",752.5436113,752.543502564327,0.144490859595216,881.815608052446,752.543458042178,752.544081073643,880.05964041277,884.412668440485,3,0,0,0,1.89232805589745,0.302972237484682,1.66908141806352,6.4084428305359,4.86013815241116,0,18307.4029456053,10364,63,28989,734.50978571,"IP_DAG","PG","[M+NH4]+",33,1,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","1714, 3213","1714, 1795, 1796","",NA,0,1,NA,0
"266",1717,"PE 39:5","C44H78N1O8P1",780.55378206,780.553952285473,-0.218082951834279,847.480767735487,780.55352150496,780.558703488301,843.665500934391,849.127241647259,5,0,103.407629698772,98.949983265624,1.01404514855807,4.01042008466515,13.9927015109457,0.13427086264815,0.268727220035962,0,0,11522,63,23532,779.5465056,"IP_DAG","PE","[M+H]+",39,5,0,0,0,0,1,0,1,1,0,0,0,0,"C2b; C3f; C3r","1716, 1717, 1904","1717, 1719","",0,9,0,0,NA
"293",1721,"SQDG 32:0","C41H78O12S1",812.55522484,812.554906043115,0.392338730227518,870.480248391592,812.554340992034,812.555204862423,869.656646573859,871.969174067151,6,2,8.2282397032459,7.74923793471054,6.23409248662018,14.7219498831071,48.1844430938182,6.67060121653376,6.26219514371714,28364297.0010487,31185396.6463675,13006,63,45039,794.52139925,"IP_DAG","SQDG","[M+NH4]+",32,0,0,0,0,1,0,0,0,0,0,0,0,0,"C2a","","","",NA,0,1,NA,0
"326",1731,"PE 43:8","C48H80N1O8P1",830.56943214,830.569450314392,-0.0218818456949313,875.239856471116,830.569428105427,830.569472523357,874.932111635145,875.547601307087,2,0,16.3524842040413,16.184213609107,2.457988857632,0.988691365788499,3.41132030135091,1.95549982115133,1.16691181367142,0,0,13890,63,24657,829.56215568,"IP_DAG","PE","[M+H]+",43,8,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","1730, 1731, 1732","1731, 1734","",NA,0,0,0,NA
"3261",1734,"PC 40:8","C48H80N1O8P1",830.56943214,830.569450314392,-0.0218818456949313,875.239856471116,830.569428105427,830.569472523357,874.932111635145,875.547601307087,2,0,11.7741547695037,11.6529961734646,1.76980701343974,0.711879920800589,2.45622699861892,1.40800365612232,0.840202633746259,0,0,13890,63,38352,829.56215568,"IP_DAG","PC","[M+H]+",40,8,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","1733, 1734, 1735","1731, 1734","",NA,0,1,NA,0
"3271",1735,"PC 40:8","C48H80N1O8P1",830.56943214,830.569225359676,0.248962117094842,858.340796898791,830.569117611202,830.56933310815,857.167511638378,859.514082159203,2,0,68.4651826064305,57.5325542853583,4.78385121670908,4.42298832122797,13.4464326113494,0.689123154301822,0.684238472929711,0,0,13891,63,38352,829.56215568,"IP_DAG","PC","[M+H]+",40,8,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","1733, 1734, 1735","1732, 1735","",NA,0,1,NA,0
"3513",1740,"PE 39:4","C44H80N1O8P1",782.56943214,782.569600477147,-0.215108257150626,912.398999193163,782.569517784553,782.570740945678,911.991935357769,912.494867178424,3,0,48.8130566307036,46.5297170266025,0.58025090231951,1.80067499776094,5.86246422341892,4.36235417319418,2.89712212386893,785275.910971701,50957.3127882323,11609,63,23507,781.56215568,"IP_DAG","PE","[M+H]+",39,4,0,0,0,0,1,0,1,1,0,0,0,0,"C2b; C3f; C3r","1740, 2166, 5820","1740, 1741","",0,6,0,NA,0
"3511",1741,"PC 36:4","C44H80N1O8P1",782.56943214,782.569600477147,-0.215108257150626,912.398999193163,782.569517784553,782.570740945678,911.991935357769,912.494867178424,3,0,35.146493729706,33.5024380893172,0.417793641859361,1.29652631665429,4.2211055051901,3.14099268060354,2.08599279760539,785275.910971701,50957.3127882323,11609,63,37252,781.56215568,"IP_DAG","PC","[M+H]+",36,4,0,0,0,0,1,0,1,1,0,0,0,0,"C2b; C3f; C3r","1741, 2167, 5821","1740, 1741","",6,6,1,0,NA
"3631",1746,"PC 40:7","C48H82N1O8P1",832.58508222,832.585015122046,0.0805899060408109,918.284759008441,832.584881282552,832.585160618076,916.374661034569,919.599243243978,5,0,1.68711942380273,2.44256667305115,2.29419655906324,0.389754273847342,1.22125652391609,9.75301389745631,6.53270504376885,0,0,13992,63,38327,831.57780576,"IP_DAG","PC","[M+H]+",40,7,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","1485, 1746","1745, 1746","",NA,0,1,NA,0
"4141",1755,"PC 30:2","C38H72N1O8P1",702.50683182,702.50694405863,-0.159768737873701,918.658397359388,702.506918518463,702.507024006283,918.284759008441,921.261531065747,3,0,0.0619098175916009,0.0785731147902843,0.39064105582658,0.003573297290738,0.0108031393315167,2.40854667528148,1.68971380385353,0,0,8518,63,35877,701.49955536,"IP_DAG","PC","[M+H]+",30,2,0,0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r","944, 1755","1754, 1755","",NA,0,0,0,NA
"9117",1759,"PG 33:3","C39H71O10P1",748.51231114,748.512345493974,-0.0458963375073293,850.463334063573,748.504848181214,748.520552079304,849.099216400927,858.18085227659,7,0,77.2288685938528,70.7384309539083,0.608457856342693,10.270672399418,48.0158571641382,11.7912825050964,10.5224577772841,0,0,10207,63,29049,730.47848555,"IP_DAG","PG","[M+NH4]+",33,3,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","1758, 1759, 1760","",NA,0,0,NA,0
"3522",1769,"PC 38:8","C46H76N1O8P1",802.53813198,802.536585195018,1.92736633981593,847.186761039694,802.535919113696,802.53762949179,846.845183188824,848.531050714417,4,0,36.1734627968684,36.749086440208,0.256976585961502,2.85107553920966,8.42147550794125,0.0782232792487246,0.132847852339011,0,40016.0117688197,12498,63,37852,801.53085552,"IP_DAG","PC","[M+H]+",38,8,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","895, 1769","1768, 1769","",8,8,0,NA,0
"11914",1773,"PC 28:2","C36H68N1O8P1",674.47553166,674.475601707393,-0.10385460909202,845.955898554837,674.475388883328,674.475660206523,841.480795213074,851.988698707144,4,0,0.110242228467863,0.0591784636197658,0.161016239791434,0.00355156698417366,0,7.35333609620626,4.96920078056334,0,0,7606,63,35477,673.4682552,"IP_DAG","PC","[M+H]+",28,2,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","1772, 1773","",NA,0,0,NA,0
"12010",1774,"DGTS_DGTA 30:5","C40H67N1O7",674.49903049,674.498787241552,0.360635726483469,847.305653978673,674.498003577631,674.499217541636,845.980356716071,850.488021691907,3,0,0,0,0.0206629457889843,0,0,0.127258450969057,0.0976376218483386,0,0,7608,63,14826,673.49175403,"IP_DAG","DGTS_DGTA","[M+H]+",30,5,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","1774, 1775","",NA,0,0,NA,0
"2513",1797,"PE 38:7","C43H72N1O8P1",762.50683182,762.506847996543,-0.0212149488752549,851.141179399092,762.50681890909,762.506955824802,844.598487777106,857.259055831482,4,0,0.938657663894613,0.678934218558773,6.1136607376257,1.04728228520442,2.3430579828717,5.26840513889567,4.13490719221094,0,0,10754,63,23307,761.49955536,"IP_DAG","PE","[M+H]+",38,7,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1053, 1797","1797, 1798","",NA,0,0,NA,0
"2912",1805,"SQDG 32:1","C41H76O12S1",810.53957476,810.539644925704,-0.0865666604965599,865.092887352392,810.539547968251,810.539724742879,865.05087230496,865.564071560946,3,0,65.7118923638748,51.8040361477165,0.925174845615166,11.9501841230675,48.8463769994936,0,0,31675.9761647854,0,12890,63,45069,792.50574917,"IP_DAG","SQDG","[M+NH4]+",32,1,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","774, 1805","","",0,4,1,0,NA
"3673",1818,"MGDG 36:5","C45H76O10",794.57767483,794.578018405887,-0.43240062988172,912.398999193163,794.577799179295,794.58094329354,909.708159012619,914.118033273399,7,0,9.2774016392291,9.36954516860681,27.3736666306384,8.12603898536564,18.3847796642852,9.10435124762167,6.69021531982974,0,0,12138,63,53630,776.54384924,"IP_DAG","MGDG","[M+NH4]+",36,5,0,1,0,0,0,0,1,0,0,0,0,0,"C1; C3f","","1748, 1816, 1817, 1818","",NA,0,1,NA,0
"426",1831,"DGDG 30:1","C45H82O15",880.59919817,880.59904077848,0.17873229942979,846.220316884426,880.598640244267,880.599512612368,845.236781694204,847.305653978673,7,0,27.6370470516178,26.4031872159662,37.2014573695432,1114.08293394823,3435.93766361122,26.7809238853211,16.2223185506642,0,0,16603,63,8127,862.56537258,"IP_DAG","DGDG","[M+NH4]+",30,1,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",0,2,1,0,NA
"1629",1886,"SQDG 34:4","C43H74O12S1",832.52392468,832.523747250434,0.213122482687084,739.764663500875,832.523357036567,832.524170049876,731.987049507828,741.396281944677,7,0,75.024708376427,71.7233860059936,69.2428169623742,112.892965969087,321.766212427514,53.6342772122836,32.3314300708334,2526984.51801794,2669851.0223461,13983,67,45699,814.49009909,"IP_DAG","SQDG","[M+NH4]+",34,4,0,0,0,1,0,0,0,1,0,0,0,0,"C2a; C3r","635, 1886","","",0,1,1,NA,0
"579",1887,"DGDG 30:3","C45H78O15",876.56789801,876.567163779388,0.837619781905029,743.098045148618,876.566828991542,876.567498567235,742.002655416988,744.193434880247,2,0,1.78743184276501,3.90808645528027,8.79852165522504,18.415418992542,42.8396280240402,1.39765346747365,0,15391.1978169916,0,16382,67,8177,858.53407242,"IP_DAG","DGDG","[M+NH4]+",30,3,0,0,0,1,0,0,0,0,0,0,0,0,"C2a","","","",NA,0,0,NA,0
"1248",1894,"PE 32:1","C37H72N1O8P1",690.50683182,690.50684112813,-0.0134801418983511,946.637968310182,690.50668139529,690.506927520348,945.751640641792,948.680448755255,7,0,3.17207132893673,2.6890720767079,8.40869919839792,0.191603810328399,0.450246837471543,69.0015676399232,49.5227635947052,0,81021.924020199,8120,70,21732,689.49955536,"IP_DAG","PE","[M+H]+",32,1,0,0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f","","1894, 1895","",4,4,1,NA,0
"1040",1896,"PE 37:2","C42H80N1O8P1",758.56943214,758.569228360188,0.268636993802859,950.710250800699,758.560598305114,758.569409539312,948.615093767037,962.926861669481,7,1,178.904264637505,164.98931088146,4.00674976140051,1.81340075509515,5.59614275379187,14.8526800504072,10.2606071082901,651077.026427733,0,10609,70,22957,757.56215568,"IP_DAG","PE","[M+H]+",37,2,0,0,0,0,1,0,1,0,0,0,0,0,"C2b; C3f","","1896, 1897","",0,10,0,0,NA
"10116",1897,"PC 34:2","C42H80N1O8P1",758.56943214,758.569228360188,0.268636993802859,950.710250800699,758.560598305114,758.569409539312,948.615093767037,962.926861669481,7,1,128.815076320065,118.795998050986,2.88494954190157,1.30568914687278,4.02934808395036,10.6942621973117,7.38786685953325,651077.026427733,0,10609,70,36727,757.56215568,"IP_DAG","PC","[M+H]+",34,2,0,0,0,0,1,0,1,0,0,0,0,0,"C2b; C3f","","1896, 1897","",10,10,1,0,NA
"1518",1904,"PE 39:5","C44H78N1O8P1",780.55378206,780.551873415578,2.44524396061711,950.902792666116,780.55126729413,780.55228383065,945.976830147739,957.079042455229,5,0,34.4190712371079,31.0511887687543,0.636737762569839,0.101620242571627,5.84389698997197,4.16592076885309,1.90793639245887,0,0,11523,70,23532,779.5465056,"IP_DAG","PE","[M+H]+",39,5,0,1,0,0,0,0,1,1,0,0,0,0,"C1; C3f; C3r","1716, 1717, 1904","1904, 1905","",0,5,0,NA,0
"2315",1911,"DGDG 29:3","C44H76O15",862.55224793,862.554228209336,-2.29583696645226,948.772974835911,862.554203272618,862.554253146054,948.615093767037,948.930855904785,2,0,156.168827409151,143.132153110482,0.826491410280901,0.146601400246073,0.609784462341445,2.60964777212642,1.60307502785863,0,0,15649,70,7977,844.51842234,"IP_DAG","DGDG","[M+NH4]+",29,3,0,1,0,0,0,0,0,0,0,0,0,0,"C1","","","",NA,0,0,NA,0
"857",1916,"SQDG 31:1","C40H74O12S1",796.52392468,796.525301772394,-1.72887762845591,950.957271124395,796.525261216746,796.545335336593,950.902792666116,951.260239646835,3,0,15.2245501048144,13.8906571180671,4.68913731331525,0,0,0.0752009657682003,0.0758558065402139,0,0,12216,70,44829,778.49009909,"IP_DAG","SQDG","[M+NH4]+",31,1,0,1,0,0,0,0,0,1,0,0,0,0,"C1; C3r","1916, 2436, 3700","","",NA,0,0,NA,0
