Batch,scan003
EV300,140607
Data Mode,%T  None
Sample,Tedlar_%T_190-800_b
Cycle,Cycle01
Date Collected,7/28/2016
Time Collected,2:07:01PM
Entries,Data Points
nm,%T
476.80,83.0141
477.00,82.9723
477.20,82.9848
477.40,83.1398
477.60,83.0474
477.80,83.0277
478.00,83.0856
478.20,83.0581
478.40,83.2205
478.60,83.2081
478.80,83.1894
479.00,83.1944
479.20,83.1785
479.40,83.2408
479.60,83.2422
479.80,83.3626
480.00,83.2478
480.20,83.3203
480.40,83.3012
480.60,83.3555
480.80,83.3442
481.00,83.4037
481.20,83.3839
481.40,83.4564
481.60,83.4487
481.80,83.4855
482.00,83.4245
482.20,83.4133
482.40,83.4981
482.60,83.5681
482.80,83.5229
483.00,83.5707
483.20,83.6062
483.40,83.6481
483.60,83.7041
483.80,83.7457
484.00,83.8000
484.20,83.8209
484.40,83.8366
484.60,83.8090
484.80,83.7802
485.00,83.7839
485.20,83.7914
485.40,83.8573
485.60,83.8310
485.80,83.8360
486.00,83.8187
486.20,83.8810
486.40,83.8488
486.60,83.8619
486.80,83.9057
487.00,83.8784
487.20,83.9458
487.40,83.9948
487.60,83.9272
487.80,83.9486
488.00,83.9472
488.20,83.9186
488.40,83.9696
488.60,83.9592
488.80,83.9518
489.00,83.9582
489.20,83.9312
489.40,83.8990
489.60,83.8930
489.80,83.8846
490.00,83.8948
490.20,83.9426
490.40,83.9149
490.60,83.9827
490.80,83.9352
491.00,83.9750
491.20,83.9860
491.40,83.9872
491.60,84.0303
491.80,84.0171
492.00,84.0335
