Batch,scan005
EV300,140607
Data Mode,%T  None
Sample,Tedlar+mylar_%T_190-800_b
Cycle,Cycle01
Date Collected,7/28/2016
Time Collected,2:18:37PM
Entries,Data Points
nm,%T
364.20,60.3347
364.40,60.3161
364.60,60.4041
364.80,60.4889
365.00,60.5744
365.20,60.5554
365.40,60.6397
365.60,60.7154
365.80,60.7682
366.00,60.7858
366.20,60.7786
366.40,60.8288
366.60,60.9746
366.80,61.0054
367.00,60.9985
367.20,61.2279
367.40,61.1422
367.60,61.1424
367.80,61.1517
368.00,61.1543
368.20,61.2471
368.40,61.2810
368.60,61.3129
368.80,61.2792
369.00,61.3228
369.20,61.3994
369.40,61.4380
369.60,61.4531
369.80,61.5057
370.00,61.4890
370.20,61.4867
370.40,61.5144
370.60,61.5805
370.80,61.6630
371.00,61.6879
371.20,61.6579
371.40,61.7692
371.60,61.8212
371.80,61.8083
372.00,61.8759
372.20,61.9134
372.40,61.9859
372.60,61.9677
372.80,62.0484
373.00,62.0817
373.20,62.1698
373.40,62.2662
373.60,62.2796
373.80,62.3339
374.00,62.3129
374.20,62.3532
374.40,62.5257
374.60,62.6094
374.80,62.5830
375.00,62.7060
375.20,62.7504
375.40,62.7973
375.60,62.9397
375.80,62.9531
376.00,63.0249
376.20,63.0676
376.40,63.1025
376.60,63.2348
376.80,63.3214
377.00,63.3135
377.20,63.4534
377.40,63.4393
377.60,63.4560
377.80,63.5599
378.00,63.6388
378.20,63.6409
378.40,63.6929
378.60,63.8046
378.80,63.7452
379.00,63.8606
379.20,63.9766
379.40,64.0002
379.60,63.9797
379.80,64.0354
380.00,64.1184
380.20,64.1419
380.40,64.1617
380.60,64.2544
380.80,64.3065
381.00,64.2653
381.20,64.3434
381.40,64.3255
381.60,64.3504
381.80,64.3261
382.00,64.4273
382.20,64.3649
382.40,64.4532
382.60,64.4638
382.80,64.4486
383.00,64.3723
383.20,64.4272
383.40,64.4666
383.60,64.4423
383.80,64.4073
384.00,64.4003
384.20,64.3980
384.40,64.4444
384.60,64.3982
384.80,64.3677
385.00,64.4361
385.20,64.3420
385.40,64.4506
385.60,64.3354
385.80,64.3949
386.00,64.3743
386.20,64.3967
386.40,64.3506
386.60,64.3056
386.80,64.1910
387.00,64.3109
387.20,64.3270
387.40,64.3001
387.60,64.3094
387.80,64.2623
388.00,64.2299
388.20,64.2877
388.40,64.2022
388.60,64.2012
388.80,64.1945
389.00,64.2113
389.20,64.2394
389.40,64.2576
389.60,64.2248
389.80,64.2483
390.00,64.2397
390.20,64.2246
390.40,64.2605
390.60,64.2354
390.80,64.2100
391.00,64.3057
391.20,64.2486
391.40,64.2907
391.60,64.3556
391.80,64.3377
392.00,64.3356
392.20,64.3920
392.40,64.3615
392.60,64.4316
392.80,64.4370
393.00,64.5401
393.20,64.4850
393.40,64.5343
393.60,64.6707
393.80,64.6727
394.00,64.7359
394.20,64.7888
394.40,64.8049
394.60,64.7980
394.80,64.8167
395.00,64.9654
395.20,64.9329
395.40,64.9884
395.60,65.0159
395.80,65.1042
396.00,65.1150
396.20,65.2197
396.40,65.2290
396.60,65.3300
396.80,65.3530
397.00,65.5047
397.20,65.4623
397.40,65.5499
397.60,65.5834
397.80,65.7011
398.00,65.6887
398.20,65.7889
398.40,65.8410
398.60,65.8939
398.80,65.9145
399.00,65.9579
399.20,66.1005
399.40,66.0831
399.60,66.2008
399.80,66.1965
400.00,66.3195
400.20,66.3748
400.40,66.3792
400.60,66.4734
400.80,66.4668
401.00,66.6625
401.20,66.6329
401.40,66.6475
401.60,66.7154
401.80,66.7057
402.00,66.7494
402.20,66.8154
402.40,66.8411
402.60,66.8624
402.80,66.7996
403.00,66.9319
403.20,66.9418
403.40,66.9247
403.60,66.9935
403.80,66.9819
404.00,67.0300
404.20,67.0829
404.40,67.0384
404.60,67.0345
404.80,67.0118
405.00,67.0105
405.20,67.0306
405.40,67.1138
405.60,67.1107
405.80,67.0673
406.00,67.1537
406.20,67.0541
406.40,67.0806
406.60,66.9881
406.80,67.1066
407.00,67.0842
407.20,67.0624
407.40,67.0738
407.60,67.0301
407.80,66.9848
408.00,66.9442
408.20,66.9739
408.40,66.9762
408.60,66.9302
408.80,66.9081
409.00,66.8740
409.20,66.9711
409.40,66.8726
409.60,66.9132
409.80,66.8513
410.00,66.8419
410.20,66.7969
410.40,66.8143
410.60,66.7212
410.80,66.7286
411.00,66.7036
411.20,66.6623
411.40,66.7121
411.60,66.6578
411.80,66.6297
412.00,66.6466
412.20,66.5871
412.40,66.6215
412.60,66.5912
412.80,66.5248
413.00,66.5401
413.20,66.5056
413.40,66.4479
413.60,66.4387
413.80,66.4426
414.00,66.4476
414.20,66.3792
414.40,66.4085
414.60,66.4132
414.80,66.3765
415.00,66.3947
415.20,66.3482
415.40,66.4204
415.60,66.3979
415.80,66.4001
416.00,66.3295
416.20,66.3448
416.40,66.3122
416.60,66.3544
416.80,66.3236
417.00,66.3689
417.20,66.3300
417.40,66.3739
417.60,66.3115
417.80,66.3640
418.00,66.4495
418.20,66.3661
418.40,66.3738
418.60,66.4196
418.80,66.4515
419.00,66.4712
419.20,66.4938
419.40,66.4933
419.60,66.4805
419.80,66.5643
420.00,66.5273
420.20,66.5681
420.40,66.6512
420.60,66.5867
420.80,66.7122
421.00,66.7302
421.20,66.7254
421.40,66.7454
421.60,66.8203
421.80,66.8021
422.00,66.8639
422.20,66.8972
422.40,66.9416
422.60,67.0037
422.80,67.0317
423.00,67.0530
423.20,67.1241
423.40,67.2176
423.60,67.1829
423.80,67.2766
424.00,67.2982
424.20,67.4069
424.40,67.4229
424.60,67.4654
424.80,67.5106
425.00,67.5420
425.20,67.5970
425.40,67.7105
425.60,67.7051
425.80,67.7570
426.00,67.7972
426.20,67.8490
426.40,67.9720
426.60,68.0099
426.80,68.0239
427.00,68.0448
427.20,68.1278
427.40,68.1760
427.60,68.2448
427.80,68.3430
428.00,68.3591
428.20,68.4121
428.40,68.4371
428.60,68.4795
428.80,68.5268
429.00,68.6180
429.20,68.6319
429.40,68.6619
429.60,68.7546
429.80,68.7802
430.00,68.8194
430.20,68.8610
430.40,68.9683
430.60,68.9919
430.80,69.0249
431.00,69.1060
431.20,69.1056
431.40,69.1781
431.60,69.1716
431.80,69.2035
432.00,69.2737
432.20,69.2663
432.40,69.3491
432.60,69.4401
432.80,69.3964
433.00,69.5855
433.20,69.4519
433.40,69.5951
433.60,69.5243
433.80,69.5484
434.00,69.5676
434.20,69.5804
434.40,69.6282
434.60,69.5938
434.80,69.6688
435.00,69.6265
435.20,69.7189
435.40,69.6836
435.60,69.6933
435.80,69.7641
436.00,69.7295
436.20,69.7055
436.40,69.7698
436.60,69.8114
436.80,69.6884
437.00,69.7252
437.20,69.7634
437.40,69.7338
437.60,69.7478
437.80,69.7855
438.00,69.7684
438.20,69.7951
438.40,69.7399
438.60,69.7538
438.80,69.7904
439.00,69.6995
439.20,69.7110
439.40,69.6590
439.60,69.7197
439.80,69.7387
440.00,69.7211
440.20,69.6686
440.40,69.6221
440.60,69.5900
440.80,69.5497
441.00,69.6146
441.20,69.5292
441.40,69.5875
441.60,69.5030
441.80,69.4445
442.00,69.4527
442.20,69.3945
442.40,69.3529
442.60,69.3845
442.80,69.3654
443.00,69.3775
443.20,69.3078
443.40,69.2377
443.60,69.1477
443.80,69.2371
444.00,69.2665
444.20,69.1891
444.40,69.1385
444.60,69.1308
444.80,69.1424
445.00,69.0967
445.20,69.0760
445.40,69.0743
445.60,68.9718
445.80,68.9806
446.00,68.9373
446.20,68.8907
446.40,68.8835
446.60,68.9454
446.80,68.8180
447.00,68.7660
447.20,68.8153
447.40,68.6815
447.60,68.7267
447.80,68.7202
448.00,68.6565
448.20,68.5798
448.40,68.6343
448.60,68.5498
448.80,68.5192
449.00,68.4360
449.20,68.4583
449.40,68.3733
449.60,68.2999
449.80,68.2361
450.00,68.1547
450.20,68.1904
450.40,68.2151
450.60,68.1237
450.80,68.0869
451.00,68.1172
451.20,68.0563
451.40,67.9861
451.60,68.0221
451.80,67.9213
452.00,68.0294
452.20,67.9177
452.40,67.9123
452.60,67.9110
452.80,67.9257
453.00,67.8397
453.20,67.8356
453.40,67.7982
453.60,67.7144
453.80,67.7749
454.00,67.6981
454.20,67.6379
454.40,67.6789
454.60,67.6491
454.80,67.5917
455.00,67.6632
455.20,67.5875
455.40,67.5423
455.60,67.6552
455.80,67.5352
456.00,67.4650
456.20,67.4956
456.40,67.4239
456.60,67.4207
456.80,67.4571
457.00,67.3649
457.20,67.3670
457.40,67.4383
457.60,67.4027
457.80,67.3985
458.00,67.4207
458.20,67.3045
458.40,67.3151
458.60,67.3991
458.80,67.3526
459.00,67.3553
459.20,67.3572
459.40,67.3594
459.60,67.4070
459.80,67.4534
460.00,67.4059
460.20,67.4292
460.40,67.4817
460.60,67.4438
460.80,67.4663
461.00,67.4882
461.20,67.4717
461.40,67.5055
461.60,67.5578
461.80,67.5190
462.00,67.4864
462.20,67.5235
462.40,67.5641
462.60,67.5394
462.80,67.6031
463.00,67.5892
463.20,67.5963
463.40,67.6325
463.60,67.6751
463.80,67.6495
464.00,67.7098
464.20,67.8049
464.40,67.7830
464.60,67.8604
464.80,67.8605
465.00,67.8753
465.20,67.9536
465.40,67.9777
465.60,68.0179
465.80,68.0392
466.00,68.0869
466.20,68.1021
466.40,68.2286
466.60,68.2640
466.80,68.2082
467.00,68.3634
467.20,68.3950
467.40,68.4560
467.60,68.5164
467.80,68.6119
468.00,68.6055
468.20,68.6472
468.40,68.7608
468.60,68.7827
468.80,68.7937
469.00,68.9564
469.20,68.9072
469.40,69.0316
469.60,69.1435
469.80,69.1648
470.00,69.2047
470.20,69.3520
470.40,69.2452
470.60,69.4282
470.80,69.4636
471.00,69.4781
471.20,69.5678
471.40,69.6389
471.60,69.7048
471.80,69.7675
472.00,69.8074
472.20,69.9214
472.40,69.9344
472.60,70.0858
472.80,70.1429
473.00,70.0437
473.20,70.2573
473.40,70.3590
473.60,70.3015
473.80,70.4281
474.00,70.5185
474.20,70.5494
474.40,70.5455
474.60,70.7034
474.80,70.7328
475.00,70.7815
475.20,70.8243
475.40,70.8509
475.60,70.8203
475.80,71.0153
476.00,70.9715
476.20,70.8890
476.40,71.1063
476.60,71.2283
476.80,71.1967
477.00,71.2866
477.20,71.3651
477.40,71.2611
477.60,71.3939
477.80,71.5251
478.00,71.4755
478.20,71.5314
478.40,71.6585
478.60,71.6431
478.80,71.6039
479.00,71.7502
479.20,71.7579
479.40,71.7371
479.60,71.8093
479.80,71.8722
480.00,71.8240
480.20,71.8650
480.40,72.0509
480.60,71.9534
480.80,72.0117
481.00,72.1073
481.20,72.0649
481.40,71.9967
481.60,72.1561
481.80,72.1337
482.00,72.1123
482.20,72.1875
482.40,72.2739
482.60,72.2189
482.80,72.2277
483.00,72.3336
483.20,72.3453
483.40,72.3355
483.60,72.4515
483.80,72.4893
484.00,72.4931
484.20,72.5721
484.40,72.5566
484.60,72.4878
484.80,72.4561
485.00,72.5505
485.20,72.4597
485.40,72.4727
485.60,72.5463
485.80,72.5083
486.00,72.4536
486.20,72.5817
486.40,72.5563
486.60,72.4876
486.80,72.5607
487.00,72.5765
487.20,72.6014
487.40,72.5399
487.60,72.5921
487.80,72.5728
488.00,72.5438
488.20,72.5609
488.40,72.5767
488.60,72.5168
488.80,72.4597
489.00,72.4965
489.20,72.4900
489.40,72.4095
489.60,72.4777
489.80,72.4571
490.00,72.3872
490.20,72.3720
490.40,72.4356
490.60,72.3921
490.80,72.3688
491.00,72.3873
491.20,72.3933
491.40,72.2755
491.60,72.3240
491.80,72.2940
