Wavelength [nm]	Transmissivity of fused quartz glass vial [%]	Transmissivity of borosilicate glass vial [%]	Transmissivity of polyvinylfluoride bag [%]	Transmissivity PVF bag with PET film [%]	Transmissivity of 4 mil polyethylene terephthalate film [%]
652.0	98.9	99.6	87.0	76.3	86.8
652.2	98.7	99.3	86.6	75.7	86.7
652.4	98.6	99.4	86.8	75.5	86.8
652.6	98.6	99.2	86.8	75.5	87.1
652.8	98.7	99.5	86.9	76.0	87.5
653.0	98.8	99.4	86.7	76.2	87.4
653.2	99.0	99.7	86.8	76.3	86.8
653.4	98.5	99.3	86.7	75.9	86.5
653.6	98.8	99.8	86.8	75.8	86.6
653.8	98.8	99.6	86.9	75.3	86.8
654.0	98.7	99.8	86.8	75.6	87.4
654.2	98.8	99.5	86.6	76.0	87.4
654.4	99.1	99.9	86.8	76.1	87.1
654.6	98.9	99.7	87.1	76.1	86.7
654.8	99.1	99.7	86.7	75.9	86.6
655.0	99.1	99.5	86.7	75.4	86.6
655.2	99.1	99.6	87.0	75.4	86.9
655.4	98.7	99.4	87.1	75.9	87.4
655.6	98.4	99.8	86.9	76.1	87.4
655.8	98.6	99.4	87.0	76.3	87.1
656.0	98.8	99.5	87.0	76.0	86.6
656.2	99.0	99.5	86.8	75.6	86.5
656.4	98.8	99.5	86.9	75.6	86.8
656.6	98.8	99.3	87.0	75.6	87.2
656.8	98.7	99.4	86.9	75.9	87.3
657.0	98.8	99.6	86.9	76.3	86.9
657.2	99.0	99.8	86.9	76.2	86.8
657.4	98.9	99.8	87.1	75.8	86.4
657.6	98.8	99.5	86.9	75.6	86.7
657.8	98.7	99.7	86.9	75.5	87.0
658.0	99.1	99.7	86.8	75.8	87.1
658.2	98.7	99.6	86.8	75.9	87.1
658.4	98.8	99.5	86.9	76.0	86.7
658.6	98.6	99.4	87.0	75.9	86.7
658.8	99.0	99.6	86.9	75.5	86.4
659.0	98.5	99.6	86.9	75.5	86.7
659.2	98.7	99.6	87.1	75.6	87.2
659.4	98.8	99.3	86.9	76.0	87.0
659.6	98.6	99.5	87.0	76.0	87.2
659.8	99.1	99.9	87.0	76.0	86.8
660.0	98.1	98.8	86.8	76.0	86.4
660.2	98.8	99.7	86.8	75.4	86.3
660.4	98.7	99.4	87.0	75.2	86.7
660.6	99.3	99.6	86.9	75.5	86.9
660.8	98.9	99.9	86.9	75.8	87.2
661.0	99.0	100.1	87.1	76.0	87.0
661.2	98.9	99.6	87.0	76.1	86.9
661.4	98.6	99.3	87.0	75.6	86.2
661.6	99.0	99.7	87.1	75.5	86.5
661.8	98.9	100.1	86.9	75.5	86.8
662.0	98.9	99.8	87.2	75.7	87.2
662.2	99.0	99.6	87.0	76.1	87.2
662.4	98.9	99.6	87.1	76.1	86.9
662.6	98.9	99.5	86.8	76.0	86.3
662.8	98.7	99.7	86.8	75.5	86.3
663.0	99.1	100.2	86.9	75.4	86.5
663.2	98.6	99.4	87.0	75.6	87.0
663.4	98.7	99.4	87.1	75.6	86.9
663.6	98.8	99.9	86.8	76.0	86.8
663.8	98.7	99.7	87.1	75.8	86.5
664.0	98.9	99.6	87.0	75.8	86.6
664.2	99.1	100.0	87.0	75.6	86.3
664.4	98.3	99.3	86.8	75.4	86.6
664.6	98.9	99.8	87.0	75.3	86.9
664.8	99.0	99.5	87.3	75.6	87.3
665.0	98.6	99.7	87.0	76.0	86.9
665.2	98.7	99.4	87.0	75.9	86.7
665.4	98.5	99.3	86.8	75.6	86.1
665.6	98.9	99.5	87.0	75.2	86.4
665.8	98.7	99.5	87.2	75.3	86.7
666.0	98.3	99.3	86.9	75.6	87.0
666.2	99.0	99.6	86.8	75.9	87.3
666.4	98.7	99.9	87.0	76.0	87.0
666.6	99.1	100.0	86.9	75.7	86.3
666.8	99.5	100.0	86.9	75.3	86.1
667.0	99.2	99.6	87.0	75.1	86.3
667.2	99.0	99.9	86.9	75.3	86.5
667.4	98.7	99.7	86.9	75.7	86.9
667.6	99.0	100.0	86.7	75.6	86.7
667.8	98.8	99.8	86.6	75.5	86.3
668.0	98.7	99.4	86.9	75.2	86.2
668.2	98.9	99.9	86.9	75.3	86.1
668.4	99.1	100.0	86.9	75.1	86.3
668.6	99.1	99.9	87.0	75.2	86.7
668.8	98.7	99.5	87.1	75.4	87.0
669.0	99.0	99.9	86.7	75.6	86.6
669.2	99.0	100.1	86.7	75.5	86.2
669.4	99.1	99.9	87.2	75.4	86.2
669.6	98.7	99.6	86.7	75.1	85.9
669.8	98.8	99.5	86.6	74.7	86.1
670.0	99.1	99.6	86.9	75.4	86.4
670.2	99.2	100.2	86.5	75.4	86.6
670.4	98.9	99.8	86.8	75.6	86.6
670.6	99.3	100.1	86.6	75.4	86.3
670.8	98.8	99.8	86.6	75.2	85.9
671.0	99.1	99.7	86.4	75.0	85.8
671.2	99.0	99.7	86.6	74.9	86.3
671.4	99.5	99.8	86.9	75.1	86.8
671.6	98.8	99.5	86.4	75.5	86.5
671.8	98.7	99.5	87.0	75.5	86.6
672.0	98.8	99.4	87.0	75.3	86.2
672.2	99.0	99.8	86.9	75.1	85.8
672.4	98.9	99.9	87.0	75.2	85.8
672.6	98.9	99.7	86.7	74.8	86.4
672.8	99.0	99.8	86.6	75.3	86.6
673.0	98.6	99.4	86.5	75.5	86.6
673.2	99.0	99.5	86.7	75.2	86.2
673.4	99.2	99.9	86.7	75.1	85.9
673.6	99.3	100.1	86.9	74.9	85.6
673.8	98.5	99.5	87.0	74.5	86.0
674.0	98.7	100.2	86.7	74.6	86.3
674.2	99.1	99.6	86.6	75.1	86.4
674.4	98.9	99.6	86.7	75.1	86.5
674.6	99.0	100.1	86.9	75.1	86.0
674.8	99.2	99.6	86.8	75.0	85.6
675.0	99.0	100.0	86.7	74.7	85.8
675.2	99.2	100.0	86.7	74.6	85.8
675.4	99.1	99.9	86.6	75.1	86.3
675.6	98.7	99.5	86.7	75.1	86.1
675.8	99.3	99.7	86.4	75.1	86.2
676.0	99.2	100.1	86.6	74.9	85.6
676.2	99.2	100.4	86.7	74.8	85.4
676.4	99.0	99.9	86.9	74.5	85.3
676.6	99.2	100.1	86.6	74.5	85.7
676.8	99.5	100.0	86.3	74.7	86.0
677.0	99.4	99.9	86.7	74.8	86.1
677.2	98.9	99.9	86.4	74.9	86.1
677.4	99.2	100.0	86.6	74.8	85.5
677.6	98.7	99.5	86.3	74.5	85.4
677.8	98.6	99.4	86.2	74.3	85.3
678.0	99.1	99.9	86.6	74.0	85.5
678.2	99.5	100.0	86.5	74.5	86.2
678.4	98.8	99.6	86.6	74.7	86.1
678.6	98.8	99.6	86.6	75.0	86.1
678.8	98.7	99.5	86.5	74.9	85.5
679.0	98.6	99.7	86.6	74.3	85.1
679.2	99.4	100.0	86.5	74.2	85.5
679.4	99.3	99.9	86.3	74.3	85.3
679.6	99.5	99.9	86.6	74.4	86.0
679.8	99.4	99.9	86.3	74.7	86.0
680.0	99.1	99.8	86.2	74.9	85.7
680.2	98.9	100.0	86.6	74.7	85.2
680.4	98.9	99.7	86.5	74.6	84.8
680.6	99.0	99.9	86.3	74.1	85.0
680.8	98.6	99.3	86.4	74.0	85.1
681.0	99.0	99.9	86.3	74.4	85.9
681.2	99.0	99.7	86.5	74.5	86.0
681.4	99.0	99.7	86.1	74.8	85.8
681.6	98.5	99.8	86.4	74.6	85.5
681.8	98.5	99.7	86.2	74.0	84.7
682.0	98.7	99.5	86.3	73.9	84.7
682.2	99.6	100.1	86.2	73.8	85.3
682.4	98.9	99.4	86.2	74.1	85.5
682.6	99.1	99.6	86.1	74.2	85.8
682.8	99.2	99.6	86.0	74.6	85.6
683.0	99.0	99.7	86.1	74.6	84.9
683.2	98.9	99.6	86.2	74.1	84.3
683.4	99.1	100.0	85.8	73.9	84.4
683.6	98.7	99.6	86.1	73.8	84.8
683.8	98.6	99.7	86.2	73.9	85.3
684.0	99.2	99.9	86.2	74.6	85.9
684.2	99.1	99.9	86.1	74.4	85.4
684.4	99.3	99.4	86.1	74.4	84.9
684.6	99.4	100.1	86.1	74.0	84.6
684.8	99.1	99.7	86.2	73.7	84.5
685.0	98.6	99.4	86.1	73.6	84.8
685.2	99.4	99.8	86.2	73.6	85.2
685.4	99.2	99.8	86.0	74.1	85.3
685.6	99.1	99.6	86.1	74.4	85.4
685.8	98.7	99.9	86.0	74.4	84.9
686.0	99.5	100.5	86.1	73.9	84.4
686.2	99.1	99.6	85.9	73.4	84.2
686.4	98.6	99.4	85.8	73.2	84.5
686.6	99.2	100.3	86.0	73.1	84.9
686.8	98.6	99.9	85.7	73.8	85.4
687.0	98.8	99.4	86.0	74.1	85.0
687.2	99.4	100.3	85.9	74.3	84.8
687.4	99.0	99.8	85.9	73.8	84.4
687.6	99.4	99.8	86.0	73.5	84.1
687.8	99.0	99.7	86.2	73.0	84.2
688.0	99.2	99.4	85.9	73.3	84.9
688.2	99.1	100.1	86.1	73.6	85.3
688.4	99.2	99.9	85.8	74.2	85.5
688.6	99.0	99.4	85.7	74.0	84.7
688.8	99.1	99.6	85.8	73.8	84.1
689.0	99.0	99.9	86.0	73.3	83.8
689.2	99.0	99.6	85.9	72.7	84.0
689.4	99.4	100.2	86.0	73.0	84.5
689.6	98.9	99.8	85.9	73.5	85.3
689.8	99.0	99.4	85.7	73.5	84.8
690.0	99.0	99.9	85.7	73.8	84.5
690.2	98.8	99.9	86.0	73.4	83.8
690.4	99.1	99.6	85.7	73.1	83.4
690.6	99.2	99.8	85.7	72.6	83.6
690.8	99.1	99.5	85.7	72.6	84.3
691.0	98.6	99.6	85.7	72.9	85.0
691.2	99.3	99.8	85.5	73.3	85.1
691.4	99.2	99.8	85.8	73.7	84.9
691.6	99.2	100.1	85.6	73.7	84.1
691.8	99.6	100.1	85.6	73.2	83.6
692.0	99.2	99.9	85.4	72.6	83.4
692.2	99.5	100.0	85.7	72.2	83.6
692.4	99.2	100.1	85.6	72.6	84.6
692.6	98.8	99.3	85.7	73.0	84.9
692.8	99.4	100.1	85.6	73.7	84.7
693.0	99.2	100.0	85.5	73.7	84.2
693.2	98.9	99.3	85.6	72.9	83.3
693.4	98.9	99.6	85.4	72.3	82.9
693.6	99.2	99.6	85.1	72.3	83.3
693.8	98.9	99.9	85.5	72.2	83.9
694.0	99.2	100.0	85.4	72.7	84.7
694.2	99.2	99.8	85.4	73.0	84.9
694.4	98.8	99.9	85.3	73.4	84.1
694.6	99.2	100.0	85.4	73.2	83.9
694.8	99.4	100.0	85.2	72.8	83.2
695.0	99.7	100.1	85.2	72.2	83.2
695.2	99.1	99.9	85.2	71.9	83.5
695.4	99.3	99.6	85.4	72.3	84.2
695.6	99.2	99.4	85.5	73.0	84.6
695.8	99.2	99.8	85.3	73.3	84.6
696.0	99.1	99.6	85.3	73.2	83.7
696.2	99.3	99.7	85.4	72.6	83.2
696.4	99.1	99.8	85.6	72.0	83.0
696.6	99.8	100.4	85.4	71.6	83.2
696.8	99.4	99.9	85.2	71.9	83.7
697.0	99.2	99.7	85.3	72.4	84.5
697.2	99.6	100.0	85.4	73.1	84.6
697.4	99.6	100.0	85.4	73.2	83.9
697.6	99.0	99.6	85.2	72.7	83.1
697.8	99.2	100.0	85.4	72.0	82.8
698.0	99.1	99.6	85.2	71.6	83.0
698.2	99.5	99.9	85.4	71.5	83.7
698.4	99.0	99.7	85.3	72.2	84.3
698.6	99.4	99.9	85.4	72.7	84.5
698.8	99.5	99.9	85.3	73.0	84.0
699.0	99.1	99.8	85.4	72.7	83.2
699.2	99.2	99.9	85.2	72.2	82.6
699.4	99.2	99.8	85.3	71.5	82.4
699.6	99.2	99.7	85.4	71.3	82.9
699.8	99.5	100.0	85.3	71.5	83.7
700.0	99.5	100.1	85.5	72.2	84.4
700.2	99.3	99.9	85.2	72.8	84.6
700.4	99.5	100.1	85.4	73.1	84.0
700.6	99.6	100.1	85.4	72.6	83.2
700.8	99.1	99.8	85.4	72.1	82.6
701.0	99.7	100.1	85.3	71.4	82.8
701.2	99.8	100.4	85.5	71.3	83.4
701.4	99.7	100.1	85.5	71.9	84.3
701.6	99.5	100.3	85.6	72.6	84.7
701.8	99.7	100.3	85.6	72.9	84.5
702.0	100.0	100.4	85.5	73.0	83.4
702.2	99.4	100.0	85.2	72.2	82.7
702.4	99.6	100.1	85.2	71.6	82.6
702.6	99.6	100.3	85.4	71.1	82.9
702.8	99.5	100.0	85.6	71.6	83.9
703.0	99.6	100.3	85.7	72.1	84.6
703.2	99.7	100.0	85.6	72.7	84.5
703.4	99.8	100.3	85.6	73.0	84.1
703.6	99.6	100.2	85.7	72.6	83.1
703.8	99.3	100.0	85.8	71.9	82.4
704.0	99.6	100.2	85.7	71.3	82.6
704.2	99.8	100.3	85.5	71.3	83.5
704.4	99.5	100.1	85.7	72.0	84.3
704.6	99.1	99.6	85.7	72.5	84.7
704.8	99.9	100.4	85.5	72.9	84.6
705.0	99.5	100.1	85.7	72.9	83.6
705.2	99.3	99.9	85.5	72.4	82.7
705.4	99.8	100.1	85.6	71.4	82.7
705.6	99.7	100.2	85.7	71.3	83.3
705.8	99.5	100.0	85.8	71.7	84.3
706.0	99.8	100.3	86.0	72.4	84.8
706.2	99.6	100.2	85.9	73.0	84.8
706.4	99.5	100.2	85.7	73.2	84.1
706.6	99.7	100.3	85.7	72.4	83.2
706.8	99.5	100.0	85.9	71.8	82.8
707.0	99.5	100.1	85.9	71.4	82.8
707.2	99.8	100.2	85.7	71.4	83.8
707.4	99.6	100.2	86.0	71.9	84.4
707.6	99.7	100.1	86.0	72.7	85.0
707.8	99.6	100.1	85.8	73.3	84.7
708.0	99.6	100.0	85.6	72.9	83.7
708.2	99.3	99.7	85.9	72.3	83.1
708.4	99.4	100.1	86.1	71.5	82.5
708.6	99.5	100.1	86.0	71.4	83.2
708.8	99.6	100.1	86.3	71.4	84.2
709.0	99.6	100.0	86.1	72.4	84.8
709.2	99.5	100.2	85.9	73.0	85.2
709.4	99.7	100.2	86.3	73.4	84.4
709.6	99.4	99.9	86.2	72.9	83.6
709.8	99.8	100.3	86.4	72.1	82.9
710.0	99.9	100.1	86.1	71.4	83.1
710.2	99.3	99.9	86.3	71.5	83.7
710.4	99.3	99.9	86.2	71.9	84.7
710.6	99.1	100.0	86.3	72.8	85.1
710.8	99.1	99.6	86.2	73.5	85.1
711.0	99.7	100.4	86.3	73.4	84.4
711.2	99.4	100.0	86.2	72.8	83.4
711.4	99.3	99.9	86.3	71.9	83.0
711.6	99.5	100.1	86.2	71.4	83.3
711.8	99.6	100.0	86.3	71.7	84.2
712.0	99.4	100.1	86.3	72.4	85.1
712.2	99.7	100.3	86.4	73.1	85.5
712.4	99.4	100.0	86.2	73.5	84.9
712.6	99.7	100.2	86.4	73.4	83.9
712.8	99.4	100.0	86.5	72.6	83.3
713.0	99.4	100.0	86.4	71.9	83.1
713.2	99.5	100.2	86.6	71.6	83.8
713.4	99.8	100.3	86.6	71.8	84.7
713.6	99.5	100.4	86.6	72.9	85.5
713.8	99.7	100.2	86.7	73.5	85.5
714.0	99.7	100.3	86.8	73.6	84.9
714.2	99.6	99.9	86.7	73.2	84.0
714.4	99.4	100.0	86.9	72.4	83.3
714.6	99.6	100.2	86.7	71.8	83.4
714.8	99.8	100.2	86.7	71.7	84.2
715.0	99.4	99.7	86.8	72.4	85.1
715.2	99.4	99.9	86.7	73.3	85.7
715.4	99.9	100.3	86.7	73.8	85.6
715.6	99.5	99.9	87.0	73.8	84.6
715.8	99.5	100.1	86.8	73.1	83.9
716.0	99.4	100.1	86.7	72.3	83.3
716.2	99.8	100.2	86.8	71.9	83.7
716.4	99.4	99.8	86.9	72.1	84.6
716.6	99.5	100.0	86.9	72.6	85.6
716.8	99.7	100.2	86.9	73.4	86.0
717.0	99.3	100.0	87.0	74.1	85.5
717.2	99.5	100.0	86.9	74.0	84.8
717.4	99.6	99.7	87.0	73.1	83.9
717.6	99.5	99.9	86.9	72.3	83.5
717.8	99.7	99.9	86.8	71.9	83.9
718.0	99.6	99.9	87.0	72.3	84.8
718.2	99.6	100.1	87.2	72.9	85.7
718.4	99.7	100.3	87.1	73.7	86.2
718.6	99.3	99.8	86.9	74.1	85.4
718.8	99.7	100.3	87.0	73.9	84.7
719.0	99.7	99.9	87.1	73.1	83.8
719.2	99.5	99.9	87.1	72.3	83.7
719.4	99.7	100.3	87.1	72.0	84.2
719.6	99.8	100.3	87.2	72.4	85.2
719.8	99.5	100.0	87.2	73.3	86.0
720.0	99.5	100.2	87.3	73.9	86.2
720.2	99.7	100.5	87.3	74.4	85.6
720.4	99.6	100.1	87.2	73.9	84.7
720.6	99.3	99.9	87.4	73.2	83.9
720.8	99.5	99.9	87.0	72.4	83.7
721.0	99.6	100.1	87.4	72.1	84.6
721.2	100.0	100.3	87.4	72.7	85.4
721.4	99.8	100.3	87.2	73.4	86.5
721.6	99.5	100.1	87.3	74.2	86.3
721.8	99.5	99.8	87.4	74.3	85.6
722.0	99.9	100.1	87.4	74.0	84.6
722.2	99.7	100.0	87.3	73.0	84.0
722.4	99.5	100.0	87.2	72.4	83.9
722.6	99.4	99.7	87.3	72.2	84.7
722.8	99.6	100.1	87.3	72.7	85.4
723.0	99.4	99.9	87.3	73.7	86.4
723.2	99.4	100.0	87.6	74.2	86.3
723.4	99.4	100.2	87.3	74.6	85.6
723.6	99.5	99.9	87.4	73.9	84.7
723.8	99.8	100.2	87.4	73.1	83.8
724.0	99.5	99.9	87.4	72.4	83.8
724.2	99.5	100.0	87.2	72.3	84.5
724.4	99.5	99.8	87.2	72.7	85.8
724.6	99.8	100.0	87.3	73.6	86.4
724.8	99.1	99.8	87.4	74.5	86.7
725.0	99.7	100.3	87.4	74.6	85.8
725.2	99.6	100.1	87.1	74.0	84.9
725.4	99.4	99.8	87.5	73.3	84.2
725.6	99.6	100.0	87.7	72.8	84.1
725.8	99.7	99.9	87.5	72.5	85.1
726.0	99.6	100.1	87.4	73.0	86.0
726.2	99.8	100.1	87.7	73.7	86.7
726.4	99.5	100.1	87.6	74.6	86.7
726.6	99.5	100.2	87.5	74.9	86.1
726.8	99.5	100.1	87.7	74.5	85.0
727.0	99.8	100.1	87.5	73.5	84.3
727.2	99.7	100.1	87.5	72.7	84.2
727.4	99.3	99.8	87.5	72.5	84.9
727.6	99.5	100.0	87.6	73.3	85.9
727.8	99.4	99.6	87.6	74.0	86.8
728.0	99.7	100.2	87.6	74.8	86.7
728.2	99.2	99.9	87.8	74.8	86.2
728.4	99.5	99.9	87.5	74.5	85.2
728.6	99.6	100.1	87.5	73.6	84.5
728.8	99.3	100.1	87.5	72.9	84.3
729.0	99.3	99.8	87.7	72.7	84.8
729.2	99.5	100.0	87.6	73.0	85.8
729.4	99.7	100.2	87.5	74.0	86.8
729.6	99.5	100.1	87.6	74.6	87.0
729.8	99.5	100.0	87.6	74.9	86.5
730.0	99.5	100.0	87.6	74.6	85.3
730.2	99.4	100.2	87.6	73.8	84.5
730.4	99.8	100.1	87.6	73.0	84.1
730.6	99.5	99.9	87.9	72.7	84.8
730.8	99.3	99.7	87.6	72.9	85.8
731.0	99.3	99.8	87.6	74.0	86.6
731.2	100.0	100.4	87.8	74.7	86.9
731.4	99.5	100.1	87.5	75.2	86.6
731.6	99.5	100.0	87.6	74.9	85.7
731.8	99.2	99.6	87.6	74.3	84.7
732.0	99.5	99.8	87.7	73.4	84.6
732.2	99.8	99.9	87.7	72.8	84.6
732.4	99.3	99.9	87.7	73.1	85.5
732.6	99.4	99.7	87.7	73.8	86.5
732.8	99.5	99.9	87.6	74.5	87.1
733.0	99.4	99.9	87.5	75.2	86.9
733.2	99.5	99.8	87.7	75.0	86.1
733.4	99.7	100.0	87.6	74.5	85.2
733.6	99.8	99.9	87.7	73.7	84.5
733.8	99.3	99.9	87.6	73.3	84.6
734.0	99.5	99.9	87.7	73.2	85.2
734.2	99.2	99.7	87.9	73.7	86.4
734.4	99.5	100.2	87.8	74.5	87.1
734.6	99.6	99.9	87.6	75.1	87.1
734.8	99.4	99.9	87.9	75.4	86.4
735.0	99.5	99.9	87.8	74.9	85.6
735.2	99.6	100.0	87.5	74.2	84.8
735.4	99.5	100.1	87.8	73.4	84.5
735.6	99.6	100.2	87.8	73.1	85.1
735.8	99.5	100.0	87.6	73.5	86.2
736.0	100.0	100.3	87.7	74.3	87.0
736.2	99.8	99.9	87.7	75.1	87.5
736.4	99.7	100.2	87.7	75.3	87.0
736.6	99.7	100.0	87.8	75.3	86.1
736.8	99.2	100.1	88.0	74.6	85.0
737.0	99.4	99.9	87.7	73.8	84.5
737.2	99.5	100.0	87.9	73.5	85.1
737.4	99.4	100.0	88.0	73.4	85.8
737.6	99.8	100.3	87.9	74.3	87.0
737.8	99.6	100.1	87.8	75.0	87.2
738.0	99.9	99.9	87.7	75.5	87.1
738.2	99.9	100.1	87.8	75.8	86.4
738.4	99.7	100.1	88.1	74.8	85.5
738.6	99.9	100.3	87.7	74.3	84.8
738.8	99.6	99.9	87.6	73.6	84.7
739.0	99.6	99.7	88.0	73.5	85.7
739.2	99.6	100.1	87.8	73.9	86.7
739.4	99.3	99.9	87.8	74.7	87.4
739.6	99.7	99.8	87.6	75.5	87.4
739.8	99.3	99.9	87.8	75.7	87.0
740.0	99.5	99.9	88.0	75.3	86.0
740.2	99.5	100.1	87.8	74.6	85.0
740.4	100.0	100.0	87.7	74.0	84.9
740.6	99.3	100.0	87.8	73.5	85.2
740.8	99.4	99.9	87.8	73.9	86.2
741.0	99.3	100.2	88.0	74.5	87.1
741.2	99.6	100.0	87.9	75.5	87.7
741.4	99.9	100.2	87.8	75.8	87.4
741.6	99.8	100.0	87.9	75.8	86.5
741.8	99.5	100.1	88.1	75.3	85.6
742.0	99.8	100.2	88.0	74.0	85.0
742.2	99.2	99.7	87.9	73.7	85.2
742.4	99.8	100.1	87.8	73.6	85.9
742.6	99.6	99.7	88.0	74.1	87.2
742.8	99.8	100.0	87.6	75.3	87.4
743.0	99.6	100.3	87.7	75.9	87.5
743.2	99.4	100.1	87.8	75.9	86.6
743.4	99.5	99.9	87.7	75.1	85.6
743.6	99.3	99.7	87.8	74.3	85.0
743.8	99.4	99.7	87.7	74.0	85.0
744.0	99.4	99.7	87.8	73.6	85.5
744.2	99.5	99.9	87.9	74.2	86.7
744.4	99.3	99.7	88.0	75.0	87.3
744.6	99.4	99.9	87.8	75.8	87.6
744.8	99.9	100.1	87.9	76.0	87.0
745.0	99.8	100.3	88.0	75.7	86.1
745.2	99.8	99.8	87.8	75.1	85.5
745.4	99.7	100.0	88.0	74.3	85.1
745.6	99.8	100.2	88.2	73.7	85.6
745.8	99.4	99.6	88.2	74.2	86.7
746.0	99.6	100.0	88.0	74.8	87.3
746.2	99.6	99.8	88.1	75.7	88.1
746.4	99.4	99.7	87.9	76.2	87.7
746.6	99.8	100.4	88.1	76.0	87.0
746.8	99.4	99.4	87.8	75.5	85.9
747.0	99.7	100.2	88.0	74.6	85.2
747.2	99.8	100.6	88.1	74.0	85.1
747.4	99.7	100.1	87.8	74.0	85.9
747.6	99.8	100.0	88.0	74.8	87.0
747.8	100.2	100.4	87.9	75.3	87.7
748.0	99.8	100.3	87.8	76.1	87.7
748.2	99.9	100.4	88.1	76.4	87.4
748.4	100.6	100.5	88.0	76.0	86.3
748.6	99.7	100.2	88.1	75.3	85.6
748.8	99.8	100.4	88.0	74.6	85.3
749.0	99.4	99.9	88.1	74.2	85.6
749.2	99.2	99.6	87.9	74.4	86.3
749.4	99.6	100.1	87.9	75.2	87.4
749.6	99.2	99.7	88.0	75.7	87.9
749.8	99.4	99.9	88.3	76.1	87.6
750.0	99.8	100.5	88.1	76.2	86.9
750.2	99.7	99.6	87.8	75.7	86.1
750.4	99.3	100.1	87.9	75.3	85.4
750.6	99.9	100.1	87.9	74.3	85.5
750.8	99.6	100.2	87.7	74.2	85.8
751.0	99.7	100.2	88.0	74.9	87.1
751.2	99.5	100.4	88.2	75.5	87.8
751.4	99.7	100.2	87.9	76.2	87.8
751.6	99.8	100.1	88.0	76.6	87.6
751.8	100.0	100.4	87.9	76.2	86.9
752.0	100.2	100.5	87.8	75.7	85.9
752.2	100.0	100.3	88.1	75.1	85.2
752.4	99.5	100.2	88.2	74.3	85.5
752.6	99.5	99.7	88.0	74.5	86.7
752.8	100.0	100.5	88.2	75.1	87.3
753.0	99.4	100.2	88.0	76.0	88.3
753.2	99.4	99.8	88.0	76.5	88.1
753.4	99.9	100.2	88.0	76.7	87.4
753.6	99.4	100.0	88.1	76.6	86.7
753.8	99.5	99.9	87.9	75.5	85.7
754.0	99.7	100.0	87.9	74.8	85.5
754.2	99.9	100.1	87.7	74.4	86.0
754.4	99.6	100.1	87.8	74.3	86.8
754.6	99.4	100.1	87.9	75.1	87.7
754.8	99.4	99.8	87.8	76.3	88.0
755.0	99.9	100.2	87.7	76.8	87.9
755.2	99.8	99.7	87.9	76.8	87.3
755.4	99.7	99.8	87.9	76.1	86.2
755.6	100.0	100.6	87.7	75.2	85.5
755.8	99.7	100.4	88.1	74.9	85.6
756.0	99.6	100.3	87.8	74.7	86.3
756.2	99.7	100.1	87.8	74.9	87.1
756.4	99.4	99.9	88.0	75.8	88.2
756.6	100.0	100.5	87.6	76.7	88.0
756.8	99.4	100.4	87.9	76.8	87.9
757.0	99.7	100.3	87.9	76.6	87.0
757.2	99.9	100.3	88.0	76.1	86.4
757.4	99.4	99.8	88.2	75.1	85.6
757.6	99.6	100.3	88.2	74.8	85.8
757.8	99.5	100.1	88.0	74.6	86.6
758.0	99.7	100.1	87.6	75.2	87.1
758.2	99.6	100.5	87.8	75.8	88.6
758.4	99.6	100.1	88.1	76.7	88.4
758.6	99.9	100.0	87.8	76.9	87.7
758.8	100.1	100.1	87.7	76.8	86.8
759.0	99.6	100.5	88.1	76.0	86.0
759.2	99.7	100.1	88.0	75.3	85.4
759.4	99.8	99.6	88.4	74.8	85.9
759.6	100.0	99.9	87.9	74.8	86.6
759.8	100.2	100.4	88.0	75.4	87.5
760.0	99.3	99.8	88.1	76.3	88.3
760.2	99.6	100.3	87.8	76.9	88.5
760.4	99.4	100.0	88.2	77.2	88.1
760.6	99.7	100.2	88.0	76.8	86.8
760.8	99.3	99.3	88.0	76.0	86.1
761.0	99.8	100.0	87.9	75.3	85.6
761.2	99.5	100.1	88.1	75.0	86.2
761.4	99.9	100.4	88.0	75.1	86.9
761.6	100.4	99.9	88.1	75.9	88.0
761.8	99.9	100.1	88.1	76.4	88.4
762.0	99.3	99.3	88.1	77.5	88.2
762.2	99.8	100.3	88.0	76.9	88.0
762.4	100.0	100.1	87.8	76.8	86.7
762.6	99.8	99.7	88.4	76.2	86.1
762.8	99.7	100.2	88.1	75.3	85.8
763.0	99.9	99.8	88.0	74.9	85.9
763.2	99.8	100.1	88.2	75.2	87.1
763.4	99.7	99.9	88.2	75.9	88.0
763.6	99.3	99.3	88.1	76.9	88.7
763.8	99.6	99.8	88.2	77.4	88.3
764.0	99.3	99.4	87.9	77.2	87.3
764.2	99.9	99.9	87.7	76.9	86.5
764.4	99.6	99.9	87.9	76.2	85.5
764.6	99.7	100.1	88.1	75.2	85.3
764.8	99.3	99.8	87.9	75.0	85.7
765.0	99.6	99.8	88.2	75.2	86.7
765.2	99.4	99.4	88.1	75.8	87.8
765.4	99.3	100.0	88.1	76.7	88.6
765.6	99.4	99.8	87.9	77.3	88.7
765.8	99.7	100.1	87.9	77.5	88.0
766.0	99.9	100.3	88.1	77.1	86.6
766.2	99.5	99.7	88.3	76.4	85.8
766.4	100.0	100.4	87.9	75.7	85.5
766.6	99.4	99.9	88.0	75.1	85.9
766.8	100.2	100.1	88.1	75.2	86.8
767.0	99.5	99.9	87.8	76.0	87.8
767.2	100.1	100.2	87.9	77.0	88.7
767.4	99.5	100.2	88.0	77.5	88.7
