Batch,scan004
EV300,140607
Data Mode,A  None
Sample,"PC_22:6,MeOH"
Cycle,Cycle01
Date Collected,8/10/16
Time Collected,8:48:36PM
Entries,Data Points
nm,A
423.2,0.0059
423.4,0.0057
423.6,0.0053
423.8,0.006
424,0.0061
424.2,0.006
424.4,0.0055
424.6,0.0054
424.8,0.0057
425,0.0057
425.2,0.0057
425.4,0.0055
425.6,0.0056
425.8,0.0054
426,0.0057
426.2,0.0056
426.4,0.006
426.6,0.0055
426.8,0.0055
427,0.0053
427.2,0.0051
427.4,0.0055
427.6,0.0055
427.8,0.0055
428,0.0053
428.2,0.0052
428.4,0.0055
428.6,0.0055
428.8,0.0047
429,0.0066
429.2,0.0052
429.4,0.0043
429.6,0.0046
429.8,0.0055
430,0.0048
430.2,0.0052
430.4,0.0053
430.6,0.005
430.8,0.0049
431,0.0052
431.2,0.0051
431.4,0.0047
431.6,0.0053
431.8,0.0049
432,0.005
432.2,0.0048
432.4,0.0047
432.6,0.005
432.8,0.0051
433,0.0046
433.2,0.0056
433.4,0.0048
433.6,0.0044
433.8,0.0049
434,0.0046
434.2,0.0048
434.4,0.0051
434.6,0.0046
434.8,0.0042
435,0.0043
435.2,0.0049
435.4,0.0045
435.6,0.0044
435.8,0.0048
436,0.004
436.2,0.0042
436.4,0.0043
436.6,0.0034
436.8,0.0038
437,0.0046
437.2,0.0044
437.4,0.0041
437.6,0.0044
437.8,0.004
438,0.0039
438.2,0.0039
438.4,0.004
438.6,0.0041
438.8,0.0043
439,0.0039
439.2,0.0037
439.4,0.0041
439.6,0.0039
439.8,0.0036
440,0.0039
440.2,0.0038
440.4,0.004
440.6,0.0035
440.8,0.0041
441,0.004
441.2,0.0038
441.4,0.0035
441.6,0.0038
441.8,0.0037
442,0.0034
442.2,0.0038
442.4,0.0034
442.6,0.0041
442.8,0.0036
443,0.0032
443.2,0.0041
443.4,0.0039
443.6,0.0036
443.8,0.0032
444,0.0033
444.2,0.0035
444.4,0.0039
444.6,0.0039
444.8,0.0034
445,0.0033
445.2,0.0035
445.4,0.0036
445.6,0.0034
445.8,0.0034
446,0.0029
446.2,0.0032
446.4,0.0033
446.6,0.0035
446.8,0.0035
447,0.0036
447.2,0.0033
447.4,0.0037
447.6,0.0036
447.8,0.003
448,0.0032
448.2,0.0028
448.4,0.0027
448.6,0.0033
448.8,0.0027
449,0.0039
449.2,0.003
449.4,0.0034
449.6,0.0034
449.8,0.0028
450,0.0032
450.2,0.0032
450.4,0.0032
450.6,0.0029
450.8,0.0036
451,0.0041
451.2,0.0034
451.4,0.0032
451.6,0.0028
451.8,0.003
452,0.0025
452.2,0.0028
452.4,0.0029
452.6,0.0025
452.8,0.0032
453,0.0028
453.2,0.0023
453.4,0.0027
453.6,0.0029
453.8,0.0026
454,0.0022
454.2,0.0023
454.4,0.0021
454.6,0.002
454.8,0.0014
455,0.0022
455.2,0.0026
455.4,0.0023
455.6,0.0022
455.8,0.0018
456,0.002
456.2,0.0023
456.4,0.0021
456.6,0.0016
456.8,0.0021
457,0.0024
457.2,0.0024
457.4,0.0025
457.6,0.0018
457.8,0.0014
458,0.0024
458.2,0.0024
458.4,0.002
458.6,0.0016
458.8,0.0017
459,0.0017
459.2,0.0014
459.4,0.0017
459.6,0.0016
459.8,0.0017
460,0.0018
460.2,0.002
460.4,0.0018
460.6,0.002
460.8,0.0019
461,0.002
461.2,0.0018
461.4,0.0021
461.6,0.0016
461.8,0.0018
462,0.0023
462.2,0.0009
462.4,0.0019
462.6,0.0018
462.8,0.0014
463,0.0006
463.2,0.002
463.4,0.0017
463.6,0.002
463.8,0.002
464,0.0022
464.2,0.0018
464.4,0.0018
464.6,0.0013
464.8,0.0015
465,0.0015
465.2,0.0021
465.4,0.0015
465.6,0.0017
465.8,0.0014
466,0.0016
466.2,0.0008
466.4,0.0012
466.6,0.0019
466.8,0.0019
467,0.0017
467.2,0.0017
467.4,0.0018
467.6,0.0019
467.8,0.0011
468,0.0013
468.2,0.0018
468.4,0.0019
468.6,0.0017
468.8,0.0014
469,0.0017
469.2,0.0016
469.4,0.001
469.6,0.001
469.8,0.0018
470,0.0011
470.2,0.0017
470.4,0.002
470.6,0.0015
470.8,0.0013
471,0.0014
471.2,0.0011
471.4,0.0014
471.6,0.0013
471.8,0.0013
472,0.0016
472.2,0.0013
472.4,0.0007
472.6,0.0014
472.8,0.0015
473,0.0015
473.2,0.0013
473.4,0.0011
473.6,0.0017
473.8,0.0013
474,0.0017
474.2,0.0008
474.4,0.0011
474.6,0.0005
474.8,0.0005
475,0.0015
475.2,0.0014
475.4,0.0009
475.6,0.0014
475.8,0.0012
476,0.0012
476.2,0.0008
476.4,0.0008
476.6,0.0012
476.8,0.0009
477,0.001
477.2,0.0013
477.4,0.0012
477.6,0.0016
477.8,0.0018
478,0.001
478.2,0.0014
478.4,0.0012
478.6,0.0008
478.8,0.0018
479,0.0015
479.2,0.0017
479.4,0.0011
479.6,0.0013
479.8,0.0011
480,0.0007
480.2,0.0012
480.4,0.0013
480.6,0.0014
480.8,0.0014
481,0.0014
481.2,0.0009
481.4,0.0012
481.6,0.0008
481.8,0.0012
482,0.001
482.2,0.001
482.4,0.0013
482.6,0.0004
482.8,0.0011
483,0.0011
483.2,0.0011
483.4,0.001
483.6,0.0009
483.8,0.0011
484,0.0011
484.2,0.0012
484.4,0.0012
484.6,0.0012
484.8,0.0013
485,0.0014
485.2,0.0012
485.4,0.0013
485.6,0.0008
485.8,0.0015
486,0.001
486.2,0.0007
486.4,0.0009
486.6,0.0009
486.8,0.0005
487,0.0009
487.2,0.0011
487.4,0.0009
487.6,0.0001
487.8,0.001
488,0.001
488.2,0.0009
488.4,0.0011
488.6,0.0008
488.8,0.0008
489,0.0008
489.2,0.0009
489.4,0.001
489.6,0.0008
489.8,0.0008
490,0.0009
490.2,0.0004
490.4,0.0002
490.6,0.0005
490.8,0.0006
491,0.0002
491.2,0.0002
491.4,0.0007
491.6,0.0003
491.8,0.0006
492,0.0009
492.2,0.0005
492.4,0.001
492.6,0.001
492.8,0
493,0.0004
493.2,0.0007
493.4,0.0004
493.6,0.0012
493.8,0.0006
494,0.0005
494.2,0.0005
494.4,0.0003
494.6,0.0003
494.8,-0.0003
495,0.0004
495.2,0.0004
495.4,0
495.6,0.0005
495.8,0.0003
496,-0.0002
496.2,0.0009
496.4,0.0006
496.6,0.0001
496.8,0.0004
497,0.0003
497.2,0.0004
497.4,0.0008
497.6,0.0005
497.8,0.0006
498,-0.0001
498.2,0.0008
498.4,0.0002
498.6,-0.0003
498.8,0.0006
499,0.0008
499.2,0.0006
499.4,0.0007
499.6,0.0003
499.8,0.0005
500,-0.0006
500.2,0.0004
500.4,0.0007
500.6,0.0009
500.8,0.0002
501,0.0007
501.2,0.0002
501.4,0.0005
501.6,0.0002
501.8,0.001
502,0.0006
502.2,0.0004
502.4,-0.0003
502.6,0.0001
502.8,0.0002
503,-0.0003
503.2,0
503.4,0.0005
503.6,0.0002
503.8,0.0005
504,0.0004
504.2,0.0007
504.4,-0.0001
504.6,-0.0005
504.8,0.0002
505,0.0006
505.2,0.0003
505.4,0.0003
505.6,-0.0006
505.8,0.0002
506,-0.0004
506.2,0.0001
506.4,0.0002
506.6,-0.0005
506.8,0
507,-0.0003
507.2,-0.0007
507.4,0.0003
507.6,-0.0004
507.8,-0.0005
508,0.0001
