Batch,scan003
EV300,140607
Data Mode,A  None
Sample,"PC_22:1,MeOH"
Cycle,Cycle01
Date Collected,8/10/16
Time Collected,8:28:49PM
Entries,Data Points
nm,A
414,0.0072
414.2,0.0072
414.4,0.0073
414.6,0.0066
414.8,0.0071
415,0.0073
415.2,0.007
415.4,0.0071
415.6,0.007
415.8,0.0067
416,0.0071
416.2,0.0074
416.4,0.0065
416.6,0.0071
416.8,0.0072
417,0.007
417.2,0.0069
417.4,0.007
417.6,0.0067
417.8,0.0068
418,0.007
418.2,0.0066
418.4,0.0064
418.6,0.0073
418.8,0.0069
419,0.007
419.2,0.0071
419.4,0.0072
419.6,0.0071
419.8,0.0071
420,0.0071
420.2,0.0068
420.4,0.0074
420.6,0.007
420.8,0.0073
421,0.0071
421.2,0.0073
421.4,0.0072
421.6,0.007
421.8,0.0071
422,0.0073
422.2,0.0073
422.4,0.0072
422.6,0.0073
422.8,0.0069
423,0.0071
423.2,0.0072
423.4,0.0072
423.6,0.007
423.8,0.0068
424,0.0074
424.2,0.0067
424.4,0.0068
424.6,0.0067
424.8,0.0071
425,0.0069
425.2,0.0071
425.4,0.0067
425.6,0.0072
425.8,0.0068
426,0.0069
426.2,0.0072
426.4,0.0073
426.6,0.0069
426.8,0.0067
427,0.007
427.2,0.0066
427.4,0.0073
427.6,0.0069
427.8,0.0071
428,0.0065
428.2,0.0066
428.4,0.0071
428.6,0.0072
428.8,0.0063
429,0.0072
429.2,0.0066
429.4,0.0061
429.6,0.0067
429.8,0.0074
430,0.0067
430.2,0.0067
430.4,0.007
430.6,0.0069
430.8,0.0064
431,0.0069
431.2,0.0069
431.4,0.0063
431.6,0.0073
431.8,0.0069
432,0.0068
432.2,0.0068
432.4,0.0067
432.6,0.0071
432.8,0.0068
433,0.0066
433.2,0.0073
433.4,0.007
433.6,0.0067
433.8,0.0068
434,0.0065
434.2,0.0065
434.4,0.0068
434.6,0.0071
434.8,0.0063
435,0.0063
435.2,0.0071
435.4,0.0068
435.6,0.0069
435.8,0.0066
436,0.0063
436.2,0.0061
436.4,0.0067
436.6,0.0059
436.8,0.0062
437,0.0069
437.2,0.0062
437.4,0.0063
437.6,0.0066
437.8,0.0063
438,0.0064
438.2,0.0063
438.4,0.0065
438.6,0.0067
438.8,0.0063
439,0.0065
439.2,0.0064
439.4,0.0068
439.6,0.0063
439.8,0.0061
440,0.0063
440.2,0.006
440.4,0.0061
440.6,0.0061
440.8,0.0068
441,0.0061
441.2,0.0068
441.4,0.0063
441.6,0.0067
441.8,0.0061
442,0.0061
442.2,0.0063
442.4,0.0065
442.6,0.0061
442.8,0.006
443,0.0064
443.2,0.0062
443.4,0.0063
443.6,0.0063
443.8,0.0063
444,0.0061
444.2,0.0063
444.4,0.0061
444.6,0.0065
444.8,0.0066
445,0.006
445.2,0.0065
445.4,0.0068
445.6,0.0066
445.8,0.0066
446,0.0062
446.2,0.0063
446.4,0.0066
446.6,0.0064
446.8,0.0059
447,0.0063
447.2,0.0067
447.4,0.006
447.6,0.0063
447.8,0.0059
448,0.0067
448.2,0.0057
448.4,0.0057
448.6,0.0059
448.8,0.0056
449,0.0064
449.2,0.0055
449.4,0.0059
449.6,0.0063
449.8,0.0053
450,0.006
450.2,0.0057
450.4,0.0059
450.6,0.0051
450.8,0.0057
451,0.0067
451.2,0.006
451.4,0.0059
451.6,0.0058
451.8,0.0062
452,0.0058
452.2,0.0058
452.4,0.0067
452.6,0.0061
452.8,0.006
453,0.0057
453.2,0.0052
453.4,0.0059
453.6,0.0059
453.8,0.0061
454,0.0054
454.2,0.0055
454.4,0.0056
454.6,0.0057
454.8,0.0054
455,0.0054
455.2,0.006
455.4,0.0058
455.6,0.0056
455.8,0.0053
456,0.0055
456.2,0.0055
456.4,0.0056
456.6,0.0056
456.8,0.0055
457,0.0057
457.2,0.0056
457.4,0.0057
457.6,0.0059
457.8,0.0054
458,0.0058
458.2,0.0053
458.4,0.0059
458.6,0.0053
458.8,0.0055
459,0.0055
459.2,0.0052
459.4,0.0056
459.6,0.0056
459.8,0.0051
460,0.0054
460.2,0.0059
460.4,0.0057
460.6,0.0058
460.8,0.0057
461,0.0059
461.2,0.0059
461.4,0.0055
461.6,0.0059
461.8,0.0059
462,0.0068
462.2,0.0056
462.4,0.0055
462.6,0.0062
462.8,0.0056
463,0.0049
463.2,0.0061
463.4,0.006
463.6,0.0059
463.8,0.0057
464,0.0056
464.2,0.0056
464.4,0.0059
464.6,0.0051
464.8,0.0054
465,0.0053
465.2,0.0056
465.4,0.0057
465.6,0.0056
465.8,0.0055
466,0.0058
466.2,0.0052
466.4,0.0053
466.6,0.0056
466.8,0.006
467,0.0056
467.2,0.0051
467.4,0.0058
467.6,0.0057
467.8,0.0054
468,0.0056
468.2,0.0055
468.4,0.0054
468.6,0.0058
468.8,0.0053
469,0.0057
469.2,0.0058
469.4,0.0054
469.6,0.0051
469.8,0.0056
470,0.0046
470.2,0.0053
470.4,0.0052
470.6,0.0058
470.8,0.0057
471,0.0053
471.2,0.005
471.4,0.0053
471.6,0.0056
471.8,0.0061
472,0.0058
472.2,0.0059
472.4,0.0056
472.6,0.0058
472.8,0.0057
473,0.0057
473.2,0.006
473.4,0.0058
473.6,0.0058
473.8,0.0055
474,0.0059
474.2,0.0047
474.4,0.0054
474.6,0.0053
474.8,0.0051
475,0.0061
475.2,0.0053
475.4,0.0056
475.6,0.0054
475.8,0.0054
476,0.0056
476.2,0.0059
476.4,0.0053
476.6,0.0059
476.8,0.0053
477,0.0057
477.2,0.0061
477.4,0.0062
477.6,0.0058
477.8,0.006
478,0.0059
478.2,0.0058
478.4,0.0058
478.6,0.0057
478.8,0.0065
479,0.006
479.2,0.006
479.4,0.0059
479.6,0.006
479.8,0.0056
480,0.0054
480.2,0.0063
480.4,0.0053
480.6,0.0062
480.8,0.0059
481,0.0061
481.2,0.0061
481.4,0.0062
481.6,0.0058
481.8,0.0057
482,0.0058
482.2,0.0055
482.4,0.0058
482.6,0.0059
482.8,0.0058
483,0.0055
483.2,0.0055
483.4,0.0058
483.6,0.0058
483.8,0.0056
484,0.0058
484.2,0.0058
484.4,0.006
484.6,0.0059
484.8,0.0065
485,0.0063
485.2,0.0059
485.4,0.0062
485.6,0.0058
485.8,0.0067
486,0.0057
486.2,0.0059
486.4,0.0059
486.6,0.0056
486.8,0.0051
487,0.0058
487.2,0.0057
487.4,0.006
487.6,0.0058
487.8,0.0059
488,0.0058
488.2,0.0058
488.4,0.0061
488.6,0.0058
488.8,0.0058
489,0.0057
489.2,0.0058
489.4,0.0057
489.6,0.0052
489.8,0.0059
490,0.0055
490.2,0.0057
490.4,0.0051
490.6,0.0056
490.8,0.0055
491,0.0049
491.2,0.0054
491.4,0.0056
491.6,0.0052
491.8,0.006
492,0.0059
492.2,0.0056
492.4,0.0059
492.6,0.006
492.8,0.0054
493,0.0052
493.2,0.0059
493.4,0.0055
493.6,0.0065
493.8,0.0058
494,0.0055
494.2,0.0052
494.4,0.0048
494.6,0.0051
494.8,0.0049
495,0.0055
495.2,0.0058
495.4,0.0052
495.6,0.0057
495.8,0.0051
496,0.0049
496.2,0.0061
496.4,0.0058
496.6,0.0048
496.8,0.0057
497,0.0054
497.2,0.0054
497.4,0.0058
497.6,0.0059
497.8,0.0055
498,0.0051
498.2,0.0058
498.4,0.0053
498.6,0.0055
498.8,0.0053
499,0.0058
499.2,0.0055
499.4,0.006
499.6,0.0057
499.8,0.0048
500,0.0051
500.2,0.0052
500.4,0.0056
500.6,0.006
500.8,0.0055
501,0.0051
501.2,0.0063
501.4,0.0054
501.6,0.0051
501.8,0.0062
502,0.0059
502.2,0.0049
502.4,0.0052
502.6,0.0056
502.8,0.0054
503,0.0053
503.2,0.0044
503.4,0.0053
503.6,0.0053
503.8,0.0053
504,0.0059
504.2,0.006
504.4,0.0052
504.6,0.0053
504.8,0.005
505,0.0057
505.2,0.0049
505.4,0.0055
505.6,0.006
505.8,0.0053
506,0.0048
506.2,0.0057
506.4,0.0052
506.6,0.0049
506.8,0.0049
507,0.0049
507.2,0.0053
507.4,0.0045
